Time(s),CH1V,CH2V,CH4V
3.060000e-03,1.035333e-01,2.590667e-02,-8.800000e-03
3.080000e-03,1.040667e-01,1.312000e-02,-8.933334e-03
3.100000e-03,9.693334e-02,2.000000e-04,-6.933333e-03
3.120000e-03,8.206667e-02,6.533333e-03,-8.800000e-03
3.140000e-03,8.040000e-02,1.794667e-02,-9.200000e-03
3.160000e-03,8.973333e-02,2.224000e-02,-9.333333e-03
3.180000e-03,9.186666e-02,1.288000e-02,-7.600000e-03
3.200000e-03,8.180000e-02,3.760000e-03,-8.666667e-03
3.220000e-03,7.300000e-02,6.666667e-03,-8.266667e-03
3.240000e-03,7.360000e-02,1.586667e-02,-9.200000e-03
3.260000e-03,8.006667e-02,2.069333e-02,-8.666667e-03
3.280000e-03,8.973333e-02,1.896000e-02,-1.106667e-02
3.300000e-03,8.780000e-02,8.120000e-03,-8.266667e-03
3.320000e-03,8.560000e-02,2.066667e-03,-9.733333e-03
3.340000e-03,8.180000e-02,8.826667e-03,-9.333333e-03
3.360000e-03,9.480000e-02,2.298667e-02,-9.600000e-03
3.380000e-03,1.090667e-01,2.516000e-02,-9.466667e-03
3.400000e-03,1.265333e-01,1.005333e-02,-7.466667e-03
3.420000e-03,1.196000e-01,-5.093333e-03,-8.133333e-03
3.440000e-03,1.144667e-01,4.573334e-03,-8.266667e-03
3.460000e-03,1.375333e-01,2.832000e-02,-8.666667e-03
3.480000e-03,1.504667e-01,3.208000e-02,-7.733333e-03
3.500000e-03,1.571333e-01,7.360000e-03,-8.933334e-03
3.520000e-03,1.573333e-01,-1.213333e-02,-7.733333e-03
3.540000e-03,1.440667e-01,3.973333e-03,-8.533333e-03
3.560000e-03,1.552000e-01,3.313333e-02,-7.066667e-03
3.580000e-03,1.762667e-01,3.438667e-02,-1.026667e-02
3.600000e-03,1.836667e-01,4.680000e-03,-7.733333e-03
3.620000e-03,1.766667e-01,-1.632000e-02,-6.666667e-03
3.640000e-03,1.686000e-01,4.640000e-03,-8.666667e-03
3.660000e-03,1.718000e-01,3.700000e-02,-6.266667e-03
3.680000e-03,1.870667e-01,3.618667e-02,-8.400000e-03
3.700000e-03,1.860000e-01,2.786667e-03,-9.600000e-03
3.720000e-03,1.784667e-01,-1.666667e-02,-6.933333e-03
3.740000e-03,1.684667e-01,5.333333e-03,-9.466667e-03
3.760000e-03,1.708000e-01,3.748000e-02,-9.200000e-03
3.780000e-03,1.853333e-01,3.538667e-02,-9.466667e-03
3.800000e-03,1.810667e-01,3.533333e-03,-8.800000e-03
3.820000e-03,1.731333e-01,-1.589333e-02,-1.080000e-02
3.840000e-03,1.581333e-01,4.000000e-03,-8.133333e-03
3.860000e-03,1.624667e-01,3.328000e-02,-7.466667e-03
3.880000e-03,1.680000e-01,3.478667e-02,-9.466667e-03
3.900000e-03,1.729333e-01,8.493333e-03,-9.200000e-03
3.920000e-03,1.607333e-01,-1.294667e-02,-8.266667e-03
3.940000e-03,1.534000e-01,-5.333333e-04,-8.800000e-03
3.960000e-03,1.609333e-01,3.017333e-02,-9.600000e-03
3.980000e-03,1.736000e-01,3.814667e-02,-1.173333e-02
4.000000e-03,1.784000e-01,1.241333e-02,-8.266667e-03
4.020000e-03,1.742000e-01,-1.382667e-02,-8.533333e-03
4.040000e-03,1.616000e-01,-5.000000e-03,-8.133333e-03
4.060000e-03,1.722000e-01,2.812000e-02,-7.733333e-03
4.080000e-03,1.862667e-01,4.286667e-02,-8.533333e-03
4.100000e-03,1.962667e-01,1.648000e-02,-9.733333e-03
4.120000e-03,1.878667e-01,-1.444000e-02,-7.466667e-03
4.140000e-03,1.777333e-01,-8.986667e-03,-7.600000e-03
4.160000e-03,1.840667e-01,2.681333e-02,-7.200000e-03
4.180000e-03,2.048667e-01,4.661333e-02,-8.000000e-03
4.200000e-03,2.104667e-01,1.841333e-02,-1.000000e-02
