Time(s),CH1V,CH4V
4.600000e-07,1.604666e+00,4.368933e+00
4.800000e-07,-1.590000e+00,4.368933e+00
5.000000e-07,4.813333e-01,4.368933e+00
5.200000e-07,1.073333e+00,4.368933e+00
5.400000e-07,-2.795333e+00,4.368933e+00
5.600000e-07,3.363333e+00,4.368933e+00
5.800000e-07,-2.417333e+00,4.368933e+00
6.000000e-07,1.306667e-01,4.368933e+00
6.200000e-07,2.574667e+00,4.368933e+00
6.400000e-07,-4.472000e+00,4.368933e+00
6.600000e-07,4.426000e+00,4.368933e+00
6.800000e-07,-2.674666e+00,4.368933e+00
7.000000e-07,-7.186666e-01,4.368933e+00
7.200000e-07,3.900000e+00,4.368933e+00
7.400000e-07,-5.693999e+00,4.368933e+00
7.600000e-07,5.225999e+00,4.368933e+00
7.800000e-07,-2.428000e+00,4.368933e+00
8.000000e-07,-1.677333e+00,4.368933e+00
8.200000e-07,5.220666e+00,4.368933e+00
8.400000e-07,-6.970666e+00,4.368933e+00
8.600000e-07,5.483999e+00,4.368933e+00
8.800000e-07,-1.732000e+00,4.368933e+00
9.000000e-07,-3.146000e+00,4.368933e+00
9.200000e-07,6.924666e+00,4.368933e+00
9.400000e-07,-7.830666e+00,4.368933e+00
9.600000e-07,5.423333e+00,4.368933e+00
9.800000e-07,-5.926666e-01,4.368933e+00
1.000000e-06,-4.964666e+00,4.368933e+00
1.020000e-06,8.179333e+00,-1.438667e-01
1.040000e-06,-8.317999e+00,1.920000e-02
1.060000e-06,4.672666e+00,1.466667e-02
1.080000e-06,9.526666e-01,2.373333e-02
1.100000e-06,-6.526666e+00,2.040000e-02
1.120000e-06,9.335333e+00,1.466667e-02
1.140000e-06,-8.378666e+00,1.920000e-02
1.160000e-06,3.637333e+00,1.013333e-02
1.180000e-06,2.684000e+00,7.866667e-03
1.200000e-06,-8.099333e+00,7.866667e-03
1.220000e-06,1.004800e+01,7.866667e-03
1.240000e-06,-8.011333e+00,1.466667e-02
1.260000e-06,2.207333e+00,9.066666e-03
1.280000e-06,4.568666e+00,3.333333e-03
1.300000e-06,-9.616666e+00,3.333333e-03
1.320000e-06,1.055200e+01,-8.000000e-03
1.340000e-06,-7.161999e+00,5.600000e-03
1.360000e-06,4.706666e-01,1.693333e-02
1.380000e-06,6.425999e+00,5.600000e-03
1.400000e-06,-1.086067e+01,2.146667e-02
1.420000e-06,1.057933e+01,1.240000e-02
1.440000e-06,-5.885333e+00,1.066667e-03
1.460000e-06,-1.507333e+00,-1.133333e-02
1.480000e-06,8.217999e+00,-1.240000e-02
1.500000e-06,-1.177000e+01,6.800000e-03
1.520000e-06,1.023400e+01,1.466667e-02
1.540000e-06,-4.296666e+00,3.333333e-03
1.560000e-06,-3.518666e+00,1.066667e-03
1.580000e-06,9.938665e+00,-3.466667e-03
1.600000e-06,-1.227400e+01,1.240000e-02
1.620000e-06,9.335333e+00,3.333333e-03
1.640000e-06,-2.620000e+00,-1.240000e-02
1.660000e-06,-5.650000e+00,-4.533333e-03
1.680000e-06,1.137400e+01,1.066667e-03
1.700000e-06,-1.240600e+01,-3.466667e-03
1.720000e-06,8.185332e+00,1.013333e-02
1.740000e-06,-5.046666e-01,-3.466667e-03
1.760000e-06,-7.638666e+00,-1.693333e-02
1.780000e-06,1.241467e+01,-1.920000e-02
1.800000e-06,-1.225200e+01,-3.466667e-03
1.820000e-06,6.529999e+00,0.000000e+00
1.840000e-06,1.708666e+00,-5.733334e-03
1.860000e-06,-9.529332e+00,1.066667e-03
1.880000e-06,1.321467e+01,-1.693333e-02
1.900000e-06,-1.149600e+01,-4.533333e-03
1.920000e-06,4.776666e+00,1.066667e-03
1.940000e-06,3.862000e+00,-8.000000e-03
1.960000e-06,-1.132067e+01,-2.373333e-02
1.980000e-06,1.354933e+01,-5.733334e-03
2.000000e-06,-1.046600e+01,7.866667e-03
2.020000e-06,2.667333e+00,2.266667e-03
2.040000e-06,6.059333e+00,1.013333e-02
2.060000e-06,-1.258133e+01,-6.800000e-03
2.080000e-06,1.360933e+01,-1.200000e-03
2.100000e-06,-8.997333e+00,0.000000e+00
2.120000e-06,3.933333e-01,-1.466667e-02
2.140000e-06,8.129999e+00,-8.000000e-03
2.160000e-06,-1.360000e+01,1.920000e-02
2.180000e-06,1.310000e+01,-1.693333e-02
2.200000e-06,-7.321332e+00,1.466667e-02
2.220000e-06,-1.918666e+00,-4.533333e-03
2.240000e-06,1.020133e+01,-1.026667e-02
2.260000e-06,-1.433467e+01,-1.133333e-02
2.280000e-06,1.236000e+01,-3.280000e-02
2.300000e-06,-5.321333e+00,-4.533333e-03
2.320000e-06,-4.208666e+00,7.866667e-03
2.340000e-06,1.177933e+01,7.866667e-03
2.360000e-06,-1.465200e+01,-1.466667e-02
2.380000e-06,1.110533e+01,-5.733334e-03
2.400000e-06,-3.080000e+00,-5.733334e-03
2.420000e-06,-6.471999e+00,-9.066666e-03
2.440000e-06,1.316000e+01,3.333333e-03
2.460000e-06,-1.451000e+01,-1.360000e-02
2.480000e-06,9.609332e+00,7.866667e-03
2.500000e-06,-7.293333e-01,4.533333e-03
2.520000e-06,-8.657999e+00,1.920000e-02
2.540000e-06,1.419600e+01,-1.813333e-02
2.560000e-06,-1.406067e+01,-1.200000e-03
2.580000e-06,7.664666e+00,-2.040000e-02
2.600000e-06,1.632000e+00,-2.600000e-02
2.620000e-06,-1.063067e+01,-1.240000e-02
2.640000e-06,1.495733e+01,3.333333e-03
2.660000e-06,-1.305200e+01,-2.266667e-03
2.680000e-06,5.587999e+00,-2.826667e-02
2.700000e-06,4.047999e+00,-3.466667e-03
2.720000e-06,-1.236200e+01,-8.000000e-03
2.740000e-06,1.507800e+01,-1.920000e-02
2.760000e-06,-1.190133e+01,-1.920000e-02
2.780000e-06,3.259333e+00,-5.733334e-03
2.800000e-06,6.442666e+00,-3.466667e-03
2.820000e-06,-1.369867e+01,9.066666e-03
2.840000e-06,1.507800e+01,-3.733333e-02
2.860000e-06,-1.018133e+01,-1.240000e-02
2.880000e-06,9.306666e-01,-2.373333e-02
2.900000e-06,8.617999e+00,-2.266667e-02
2.920000e-06,-1.490400e+01,-2.146667e-02
2.940000e-06,1.444200e+01,-1.920000e-02
2.960000e-06,-8.405999e+00,3.333333e-03
2.980000e-06,-1.578667e+00,6.800000e-03
3.000000e-06,1.060667e+01,-2.826667e-02
3.020000e-06,-1.540267e+01,-8.000000e-03
3.040000e-06,1.368600e+01,-1.240000e-02
3.060000e-06,-6.153999e+00,-1.133333e-02
3.080000e-06,-4.143333e+00,-2.373333e-02
3.100000e-06,1.232200e+01,-2.373333e-02
3.120000e-06,-1.566000e+01,3.333333e-03
3.140000e-06,1.225067e+01,-9.066666e-03
3.160000e-06,-3.880000e+00,1.466667e-02
3.180000e-06,-6.416666e+00,-1.133333e-02
3.200000e-06,1.389400e+01,-1.026667e-02
3.220000e-06,-1.560000e+01,-1.240000e-02
3.240000e-06,1.061800e+01,-2.373333e-02
3.260000e-06,-1.370667e+00,-2.040000e-02
3.280000e-06,-8.668666e+00,-1.240000e-02
3.300000e-06,1.488066e+01,-2.373333e-02
3.320000e-06,-1.510133e+01,-5.733334e-03
3.340000e-06,8.699999e+00,-8.000000e-03
3.360000e-06,1.150000e+00,-5.733334e-03
3.380000e-06,-1.075667e+01,-6.800000e-03
3.400000e-06,1.561467e+01,-2.826667e-02
3.420000e-06,-1.411533e+01,2.266667e-03
3.440000e-06,6.563333e+00,-2.146667e-02
3.460000e-06,3.686666e+00,3.333333e-03
3.480000e-06,-1.250400e+01,-1.693333e-02
3.500000e-06,1.590000e+01,-1.586667e-02
3.520000e-06,-1.283333e+01,-1.693333e-02
3.540000e-06,4.113999e+00,-1.813333e-02
3.560000e-06,6.113999e+00,-4.186667e-02
3.580000e-06,-1.399467e+01,-6.800000e-03
3.600000e-06,1.586666e+01,3.333333e-03
3.620000e-06,-1.114000e+01,2.266667e-03
3.640000e-06,1.642666e+00,-1.240000e-02
3.660000e-06,8.388000e+00,-8.000000e-03
3.680000e-06,-1.512333e+01,7.866667e-03
3.700000e-06,1.528067e+01,-2.266667e-02
3.720000e-06,-9.315332e+00,-1.026667e-02
3.740000e-06,-9.106666e-01,-1.920000e-02
3.760000e-06,1.055200e+01,-1.240000e-02
3.780000e-06,-1.577000e+01,-1.200000e-03
3.800000e-06,1.440933e+01,-8.000000e-03
3.820000e-06,-7.030666e+00,-1.586667e-02
3.840000e-06,-3.376000e+00,-5.733334e-03
3.860000e-06,1.224533e+01,-8.000000e-03
3.880000e-06,-1.625200e+01,-1.693333e-02
3.900000e-06,1.312733e+01,-2.146667e-02
3.920000e-06,-4.647333e+00,1.466667e-02
3.940000e-06,-5.825333e+00,-5.733334e-03
3.960000e-06,1.391600e+01,-2.146667e-02
3.980000e-06,-1.609333e+01,-5.733334e-03
4.000000e-06,1.163667e+01,-3.466667e-03
4.020000e-06,-2.159333e+00,-2.826667e-02
4.040000e-06,-8.296000e+00,-3.053333e-02
4.060000e-06,1.492467e+01,-1.026667e-02
4.080000e-06,-1.564933e+01,-1.466667e-02
4.100000e-06,9.532666e+00,-3.466667e-03
4.120000e-06,3.826666e-01,-1.920000e-02
4.140000e-06,-1.029067e+01,-1.240000e-02
4.160000e-06,1.583400e+01,1.066667e-03
4.180000e-06,-1.475600e+01,-4.533333e-03
4.200000e-06,7.209999e+00,-3.280000e-02
4.220000e-06,2.750000e+00,-1.360000e-02
4.240000e-06,-1.156200e+01,3.333333e-03
4.260000e-06,1.487533e+01,0.000000e+00
4.280000e-06,-1.200000e+01,-2.373333e-02
4.300000e-06,4.059333e+00,-8.000000e-03
4.320000e-06,4.908666e+00,-2.373333e-02
4.340000e-06,-1.140267e+01,-1.240000e-02
4.360000e-06,1.251333e+01,-3.506667e-02
4.380000e-06,-8.460666e+00,-1.693333e-02
4.400000e-06,9.853333e-01,-1.240000e-02
4.420000e-06,6.283999e+00,3.333333e-03
4.440000e-06,-1.057533e+01,7.866667e-03
4.460000e-06,9.823333e+00,-8.000000e-03
4.480000e-06,-5.052666e+00,-1.693333e-02
4.500000e-06,-1.765333e+00,-1.240000e-02
4.520000e-06,7.286666e+00,-2.146667e-02
4.540000e-06,-9.545332e+00,-6.800000e-03
4.560000e-06,7.373999e+00,-1.240000e-02
4.580000e-06,-2.017333e+00,-8.000000e-03
4.600000e-06,-4.044666e+00,-1.026667e-02
4.620000e-06,7.927332e+00,-8.000000e-03
4.640000e-06,-8.296000e+00,1.013333e-02
4.660000e-06,4.837333e+00,-1.813333e-02
4.680000e-06,3.280000e-01,-1.693333e-02
4.700000e-06,-5.370666e+00,-1.586667e-02
4.720000e-06,7.834666e+00,-1.026667e-02
4.740000e-06,-6.734666e+00,-1.026667e-02
4.760000e-06,2.793333e+00,-3.466667e-03
4.780000e-06,2.103333e+00,-1.360000e-02
4.800000e-06,-5.995333e+00,-1.920000e-02
4.820000e-06,7.028666e+00,-5.733334e-03
4.840000e-06,-5.294000e+00,-3.506667e-02
4.860000e-06,9.526666e-01,-2.040000e-02
4.880000e-06,3.286666e+00,-3.466667e-03
4.900000e-06,-6.126666e+00,-8.000000e-03
4.920000e-06,6.113999e+00,-3.466667e-03
4.940000e-06,-3.518666e+00,-3.466667e-03
4.960000e-06,-5.266666e-01,-1.693333e-02
4.980000e-06,4.053999e+00,-3.466667e-03
5.000000e-06,-5.874666e+00,-2.373333e-02
5.020000e-06,4.793333e+00,-5.733334e-03
5.040000e-06,-1.984000e+00,1.240000e-02
5.060000e-06,-1.677333e+00,-1.026667e-02
5.080000e-06,4.360666e+00,-3.466667e-03
5.100000e-06,-5.074666e+00,-9.066666e-03
5.120000e-06,3.593333e+00,-1.240000e-02
5.140000e-06,-7.019999e-01,-1.813333e-02
5.160000e-06,-2.598000e+00,-2.373333e-02
5.180000e-06,4.234666e+00,-2.373333e-02
5.200000e-06,-4.296666e+00,-3.466667e-03
5.220000e-06,2.256666e+00,-1.026667e-02
5.240000e-06,4.266666e-01,-5.733334e-03
5.260000e-06,-2.998000e+00,-1.133333e-02
5.280000e-06,4.010000e+00,-1.693333e-02
5.300000e-06,-3.447333e+00,-1.466667e-02
5.320000e-06,1.106000e+00,-1.693333e-02
5.340000e-06,1.221333e+00,-1.360000e-02
5.360000e-06,-3.190000e+00,-1.026667e-02
5.380000e-06,3.566000e+00,-2.040000e-02
5.400000e-06,-2.521333e+00,-3.466667e-03
5.420000e-06,2.513333e-01,-2.040000e-02
5.440000e-06,1.807333e+00,-1.466667e-02
5.460000e-06,-3.178666e+00,-8.000000e-03
5.480000e-06,2.870000e+00,-2.146667e-02
5.500000e-06,-1.694000e+00,-1.026667e-02
5.520000e-06,-4.279999e-01,-1.200000e-03
5.540000e-06,2.092000e+00,-2.146667e-02
5.560000e-06,-2.970666e+00,-3.506667e-02
5.580000e-06,2.294667e+00,-1.693333e-02
5.600000e-06,-9.106666e-01,-1.693333e-02
5.620000e-06,-1.058000e+00,-2.600000e-02
5.640000e-06,2.202000e+00,-2.373333e-02
5.660000e-06,-2.581333e+00,-1.133333e-02
5.680000e-06,1.774667e+00,-8.000000e-03
5.700000e-06,-2.306666e-01,-2.266667e-03
5.720000e-06,-1.447333e+00,-4.640000e-02
5.740000e-06,2.163333e+00,-1.693333e-02
5.760000e-06,-2.159333e+00,-1.026667e-02
5.780000e-06,1.089333e+00,-2.373333e-02
5.800000e-06,1.853333e-01,-1.693333e-02
5.820000e-06,-1.540666e+00,-1.240000e-02
5.840000e-06,2.004667e+00,-1.466667e-02
5.860000e-06,-1.682667e+00,-2.266667e-02
5.880000e-06,5.686666e-01,-8.000000e-03
5.900000e-06,5.966666e-01,-1.360000e-02
5.920000e-06,-1.600667e+00,-1.240000e-02
5.940000e-06,1.698000e+00,-2.146667e-02
5.960000e-06,-1.392667e+00,-1.693333e-02
5.980000e-06,1.633333e-01,-1.360000e-02
6.000000e-06,8.646666e-01,-1.026667e-02
6.020000e-06,-1.491333e+00,-2.946667e-02
6.040000e-06,1.412667e+00,-1.466667e-02
6.060000e-06,-8.886666e-01,-2.146667e-02
6.080000e-06,-1.653333e-01,-1.240000e-02
6.100000e-06,9.359999e-01,-1.920000e-02
6.120000e-06,-1.513333e+00,-2.373333e-02
6.140000e-06,1.150000e+00,-2.826667e-02
6.160000e-06,-5.706666e-01,-2.146667e-02
6.180000e-06,-3.900000e-01,-8.000000e-03
6.200000e-06,1.007333e+00,-1.026667e-02
6.220000e-06,-1.294000e+00,-1.133333e-02
6.240000e-06,9.193332e-01,-8.000000e-03
6.260000e-06,-3.186666e-01,-1.360000e-02
6.280000e-06,-6.913333e-01,-2.146667e-02
6.300000e-06,9.526666e-01,-1.360000e-02
6.320000e-06,-1.020000e+00,-1.026667e-02
6.340000e-06,6.293333e-01,-1.920000e-02
6.360000e-06,-1.106667e-01,-2.146667e-02
6.380000e-06,-6.093333e-01,-1.133333e-02
6.400000e-06,9.193332e-01,-1.466667e-02
6.420000e-06,-9.266666e-01,-1.920000e-02
6.440000e-06,2.733333e-01,-1.920000e-02
6.460000e-06,9.199999e-02,-2.040000e-02
6.480000e-06,-6.693333e-01,-1.466667e-02
6.500000e-06,7.719999e-01,-2.040000e-02
6.520000e-06,-7.239999e-01,-1.466667e-02
6.540000e-06,2.513333e-01,-1.133333e-02
6.560000e-06,2.620000e-01,-2.600000e-02
6.580000e-06,-7.073333e-01,-2.493333e-02
6.600000e-06,5.906666e-01,-8.000000e-03
6.620000e-06,-5.599999e-01,-1.920000e-02
6.640000e-06,3.200000e-02,-5.733334e-03
6.660000e-06,2.460000e-01,-1.240000e-02
6.680000e-06,-6.473333e-01,-1.920000e-02
6.700000e-06,5.966666e-01,-1.360000e-02
6.720000e-06,-3.953333e-01,-1.693333e-02
6.740000e-06,-3.400000e-02,-5.733334e-03
6.760000e-06,3.166666e-01,-2.600000e-02
6.780000e-06,-5.979999e-01,-1.586667e-02
6.800000e-06,4.706666e-01,-1.200000e-03
6.820000e-06,-3.186666e-01,-1.240000e-02
6.840000e-06,-1.326666e-01,-1.693333e-02
6.860000e-06,3.446666e-01,-1.466667e-02
6.880000e-06,-5.379999e-01,-1.200000e-03
6.900000e-06,3.333333e-01,-1.920000e-02
6.920000e-06,-2.746666e-01,-2.146667e-02
6.940000e-06,-2.146666e-01,-1.026667e-02
6.960000e-06,3.606666e-01,-1.240000e-02
6.980000e-06,-4.940000e-01,3.333333e-03
7.000000e-06,2.620000e-01,-1.200000e-03
7.020000e-06,-1.486667e-01,-1.360000e-02
7.040000e-06,-2.420000e-01,-2.146667e-02
7.060000e-06,2.460000e-01,-3.173333e-02
7.080000e-06,-4.833333e-01,-1.693333e-02
7.100000e-06,1.633333e-01,-2.146667e-02
7.120000e-06,-8.866666e-02,-2.146667e-02
7.140000e-06,-1.873333e-01,-3.466667e-03
7.160000e-06,2.293333e-01,-1.026667e-02
7.180000e-06,-3.460000e-01,-1.360000e-02
7.200000e-06,1.966666e-01,3.333333e-03
7.220000e-06,-2.800000e-02,-2.266667e-02
7.240000e-06,-2.860000e-01,-1.200000e-03
7.260000e-06,2.460000e-01,-1.813333e-02
7.280000e-06,-3.186666e-01,-3.466667e-03
7.300000e-06,9.799999e-02,-1.133333e-02
7.320000e-06,3.200000e-02,-1.240000e-02
7.340000e-06,-1.760000e-01,-1.026667e-02
7.360000e-06,2.513333e-01,-1.693333e-02
7.380000e-06,-2.586666e-01,-1.466667e-02
7.400000e-06,-9.933332e-02,-2.600000e-02
7.420000e-06,-6.000000e-03,-1.693333e-02
7.440000e-06,-1.540000e-01,-5.733334e-03
7.460000e-06,1.853333e-01,-1.240000e-02
7.480000e-06,-2.420000e-01,-1.240000e-02
7.500000e-06,3.733333e-02,-1.813333e-02
7.520000e-06,2.133333e-02,-2.146667e-02
7.540000e-06,-2.200000e-01,-1.693333e-02
7.560000e-06,1.200000e-01,-1.693333e-02
7.580000e-06,-2.200000e-01,-1.466667e-02
7.600000e-06,2.133333e-02,1.066667e-03
7.620000e-06,4.266666e-02,-9.066666e-03
7.640000e-06,-1.873333e-01,-8.000000e-03
7.660000e-06,1.693333e-01,-2.040000e-02
7.680000e-06,-1.433333e-01,-8.000000e-03
7.700000e-06,-3.933333e-02,-1.693333e-02
7.720000e-06,-4.466666e-02,-2.373333e-02
7.740000e-06,-1.926666e-01,-2.266667e-02
7.760000e-06,1.526667e-01,-2.373333e-02
7.780000e-06,-1.653333e-01,-1.466667e-02
7.800000e-06,-1.200000e-02,-1.693333e-02
7.820000e-06,4.866666e-02,-2.040000e-02
7.840000e-06,-1.653333e-01,-2.146667e-02
7.860000e-06,8.666666e-02,-2.600000e-02
7.880000e-06,-2.200000e-01,-1.693333e-02
7.900000e-06,-4.999999e-02,-2.266667e-02
7.920000e-06,8.666666e-02,-1.026667e-02
7.940000e-06,-2.033333e-01,-3.466667e-03
7.960000e-06,1.086667e-01,-1.466667e-02
7.980000e-06,-1.873333e-01,-1.133333e-02
8.000000e-06,4.266666e-02,-1.240000e-02
8.020000e-06,7.066666e-02,-2.040000e-02
8.040000e-06,-2.860000e-01,-3.506667e-02
8.060000e-06,8.133332e-02,-2.493333e-02
8.080000e-06,-9.933332e-02,-1.693333e-02
8.100000e-06,-2.266666e-02,-5.733334e-03
8.120000e-06,-6.666666e-04,-5.733334e-03
8.140000e-06,-1.486667e-01,-1.133333e-02
8.160000e-06,1.200000e-01,-1.240000e-02
8.180000e-06,-9.399999e-02,-1.466667e-02
8.200000e-06,-1.433333e-01,-3.053333e-02
8.220000e-06,5.933333e-02,-1.586667e-02
8.240000e-06,-4.466666e-02,3.333333e-03
8.260000e-06,1.140000e-01,-3.466667e-03
8.280000e-06,-6.666666e-02,7.866667e-03
8.300000e-06,-4.999999e-02,-4.533333e-03
8.320000e-06,5.399999e-02,-1.240000e-02
8.340000e-06,-1.380000e-01,-2.600000e-02
8.360000e-06,-1.200000e-02,-2.146667e-02
8.380000e-06,-8.333333e-02,-2.040000e-02
8.400000e-06,-2.266666e-02,-1.240000e-02
8.420000e-06,5.399999e-02,-6.800000e-03
8.440000e-06,-1.653333e-01,-1.026667e-02
8.460000e-06,-6.666666e-04,-1.133333e-02
8.480000e-06,-3.400000e-02,-8.000000e-03
8.500000e-06,-6.666666e-02,-1.693333e-02
8.520000e-06,-8.866666e-02,-2.826667e-02
8.540000e-06,-9.933332e-02,-1.693333e-02
8.560000e-06,4.266666e-02,-1.200000e-03
8.580000e-06,-1.200000e-02,-1.133333e-02
8.600000e-06,-1.540000e-01,-1.693333e-02
8.620000e-06,4.266666e-02,-6.800000e-03
8.640000e-06,-1.326666e-01,-1.693333e-02
8.660000e-06,-2.266666e-02,-1.586667e-02
8.680000e-06,-1.106667e-01,-2.826667e-02
8.700000e-06,-1.540000e-01,-2.040000e-02
8.720000e-06,3.200000e-02,-3.466667e-03
8.740000e-06,-7.733332e-02,-1.920000e-02
8.760000e-06,9.999999e-03,-2.826667e-02
8.780000e-06,-3.933333e-02,-1.586667e-02
8.800000e-06,-1.326666e-01,-1.026667e-02
8.820000e-06,-4.466666e-02,-1.586667e-02
8.840000e-06,-1.653333e-01,-3.733333e-02
8.860000e-06,4.666666e-03,-6.800000e-03
8.880000e-06,-4.466666e-02,-1.920000e-02
8.900000e-06,-9.933332e-02,-1.466667e-02
8.920000e-06,5.399999e-02,-8.000000e-03
8.940000e-06,-8.866666e-02,-1.133333e-02
8.960000e-06,9.999999e-03,-1.466667e-02
8.980000e-06,-4.999999e-02,-1.920000e-02
9.000000e-06,-1.980000e-01,-1.466667e-02
9.020000e-06,-1.733333e-02,-1.586667e-02
9.040000e-06,-2.266666e-02,-1.026667e-02
9.060000e-06,-4.466666e-02,-1.586667e-02
9.080000e-06,-5.533333e-02,-1.240000e-02
9.100000e-06,-7.199999e-02,-1.920000e-02
9.120000e-06,5.399999e-02,-2.373333e-02
9.140000e-06,-7.733332e-02,-1.693333e-02
9.160000e-06,-9.933332e-02,-1.466667e-02
9.180000e-06,-7.199999e-02,-2.146667e-02
9.200000e-06,-5.533333e-02,-1.693333e-02
9.220000e-06,9.999999e-03,-1.466667e-02
9.240000e-06,-3.400000e-02,-1.693333e-02
9.260000e-06,-6.133333e-02,-1.586667e-02
9.280000e-06,-2.266666e-02,-1.920000e-02
9.300000e-06,-1.733333e-02,-1.920000e-02
9.320000e-06,-1.106667e-01,-3.280000e-02
9.340000e-06,-1.046667e-01,-2.373333e-02
9.360000e-06,-4.466666e-02,-1.920000e-02
9.380000e-06,-6.666666e-04,-1.200000e-03
9.400000e-06,-4.466666e-02,-1.200000e-03
9.420000e-06,-3.933333e-02,-1.813333e-02
9.440000e-06,-6.666666e-02,-5.733334e-03
9.460000e-06,-6.133333e-02,-1.693333e-02
9.480000e-06,-2.266666e-02,-2.146667e-02
9.500000e-06,-6.666666e-02,-2.146667e-02
9.520000e-06,9.999999e-03,-2.146667e-02
9.540000e-06,-1.733333e-02,-1.693333e-02
9.560000e-06,-5.533333e-02,-1.920000e-02
9.580000e-06,4.666666e-03,-1.133333e-02
9.600000e-06,-5.533333e-02,-1.200000e-03
9.620000e-06,-2.800000e-02,-1.466667e-02
9.640000e-06,-8.866666e-02,-1.920000e-02
9.660000e-06,-8.333333e-02,-8.000000e-03
9.680000e-06,9.999999e-03,-1.693333e-02
9.700000e-06,-8.866666e-02,-1.360000e-02
9.720000e-06,-2.266666e-02,-3.053333e-02
9.740000e-06,-7.199999e-02,-1.920000e-02
9.760000e-06,-2.266666e-02,-2.373333e-02
9.780000e-06,-3.933333e-02,-8.000000e-03
9.800000e-06,-1.213333e-01,-3.506667e-02
9.820000e-06,-6.133333e-02,-2.040000e-02
9.840000e-06,-4.466666e-02,-1.240000e-02
9.860000e-06,-6.666666e-04,-1.920000e-02
9.880000e-06,3.200000e-02,-5.733334e-03
9.900000e-06,-9.399999e-02,-1.466667e-02
9.920000e-06,9.999999e-03,-1.026667e-02
9.940000e-06,-1.046667e-01,-1.586667e-02
9.960000e-06,-1.873333e-01,-4.640000e-02
9.980000e-06,-1.380000e-01,-2.346667e-02
