Time(s),CH1V,CH2V,CH4V
6.060000e-03,1.773333e-01,1.413333e-02,-8.266667e-03
6.080000e-03,1.750667e-01,-1.441333e-02,-8.533333e-03
6.100000e-03,1.912667e-01,-1.029333e-02,-9.866667e-03
6.120000e-03,1.991333e-01,2.350667e-02,-8.800000e-03
6.140000e-03,1.887333e-01,4.304000e-02,-9.200000e-03
6.160000e-03,1.796667e-01,2.629333e-02,-9.333333e-03
6.180000e-03,1.734667e-01,-6.520000e-03,-5.733334e-03
6.200000e-03,1.794667e-01,-1.549333e-02,-6.933333e-03
6.220000e-03,1.888000e-01,1.024000e-02,-9.333333e-03
6.240000e-03,1.826000e-01,3.853333e-02,-9.733333e-03
6.260000e-03,1.707333e-01,3.493333e-02,-1.066667e-02
6.280000e-03,1.622667e-01,4.800000e-03,-8.933334e-03
6.300000e-03,1.657333e-01,-1.446667e-02,-7.066667e-03
6.320000e-03,1.671333e-01,8.666667e-04,-6.666667e-03
6.340000e-03,1.646667e-01,2.946667e-02,-8.533333e-03
6.360000e-03,1.552000e-01,3.622667e-02,-8.400000e-03
6.380000e-03,1.444667e-01,1.289333e-02,-8.400000e-03
6.400000e-03,1.390667e-01,-8.186666e-03,-7.600000e-03
6.420000e-03,1.494000e-01,-2.426667e-03,-8.133333e-03
6.440000e-03,1.493333e-01,2.256000e-02,-8.800000e-03
6.460000e-03,1.468667e-01,3.581333e-02,-1.000000e-02
6.480000e-03,1.308667e-01,1.873333e-02,-5.466667e-03
6.500000e-03,1.370667e-01,-5.680000e-03,-6.000000e-03
6.520000e-03,1.441333e-01,-5.413333e-03,-6.000000e-03
