Time(s),CH1V,CH2V,CH4V
2.140000e-03,2.773333e-01,3.981333e-02,-1.240000e-02
2.160000e-03,2.643333e-01,5.644000e-02,-1.133333e-02
2.180000e-03,2.450667e-01,4.809333e-02,-1.040000e-02
2.200000e-03,2.196000e-01,2.100000e-02,-9.733333e-03
2.220000e-03,2.128000e-01,-5.746667e-03,-8.133333e-03
2.240000e-03,2.079333e-01,-2.182667e-02,-8.000000e-03
2.260000e-03,1.998667e-01,-1.542667e-02,-8.666667e-03
2.280000e-03,1.991333e-01,4.226667e-03,-9.733333e-03
2.300000e-03,1.844000e-01,2.690667e-02,-8.400000e-03
2.320000e-03,1.708667e-01,3.865333e-02,-8.400000e-03
2.340000e-03,1.621333e-01,3.526667e-02,-1.240000e-02
2.360000e-03,1.482000e-01,1.826667e-02,-8.133333e-03
2.380000e-03,1.364000e-01,4.666667e-04,-8.533333e-03
2.400000e-03,1.411333e-01,-9.546666e-03,-9.866667e-03
2.420000e-03,1.450667e-01,-4.573334e-03,-1.000000e-02
2.440000e-03,1.460667e-01,1.009333e-02,-8.400000e-03
2.460000e-03,1.417333e-01,2.497333e-02,-9.866667e-03
2.480000e-03,1.368000e-01,3.262667e-02,-8.133333e-03
2.500000e-03,1.256667e-01,2.962667e-02,-8.400000e-03
2.520000e-03,1.215333e-01,1.773333e-02,-7.200000e-03
2.540000e-03,1.132667e-01,3.453333e-03,-9.200000e-03
2.560000e-03,1.215333e-01,-5.426667e-03,-8.666667e-03
2.580000e-03,1.209333e-01,-3.586667e-03,-6.933333e-03
2.600000e-03,1.241333e-01,6.040000e-03,-8.933334e-03
2.620000e-03,1.310667e-01,1.722667e-02,-8.933334e-03
2.640000e-03,1.188667e-01,2.685333e-02,-9.200000e-03
2.660000e-03,1.152667e-01,2.968000e-02,-9.866667e-03
2.680000e-03,1.047333e-01,2.413333e-02,-9.200000e-03
2.700000e-03,1.036000e-01,1.428000e-02,-8.000000e-03
2.720000e-03,9.546667e-02,5.560000e-03,-8.933334e-03
2.740000e-03,9.726667e-02,-7.866666e-04,-9.066666e-03
2.760000e-03,1.022000e-01,-1.200000e-03,-9.466667e-03
2.780000e-03,1.044000e-01,2.920000e-03,-1.026667e-02
2.800000e-03,1.035333e-01,1.270667e-02,-8.400000e-03
2.820000e-03,1.060667e-01,1.974667e-02,-9.200000e-03
2.840000e-03,1.014000e-01,2.458667e-02,-9.200000e-03
2.860000e-03,9.766667e-02,2.514667e-02,-8.933334e-03
2.880000e-03,9.080000e-02,2.096000e-02,-1.040000e-02
2.900000e-03,8.466667e-02,1.393333e-02,-1.000000e-02
2.920000e-03,8.740000e-02,5.653333e-03,-7.200000e-03
2.940000e-03,9.033334e-02,7.466667e-04,-9.333333e-03
2.960000e-03,1.015333e-01,-2.400000e-04,-7.733333e-03
2.980000e-03,1.055333e-01,5.133333e-03,-9.866667e-03
3.000000e-03,1.053333e-01,1.464000e-02,-9.200000e-03
3.020000e-03,1.055333e-01,2.290667e-02,-1.093333e-02
3.040000e-03,9.680000e-02,2.556000e-02,-9.066666e-03
3.060000e-03,9.286667e-02,2.300000e-02,-8.000000e-03
3.080000e-03,8.820000e-02,1.376000e-02,-9.066666e-03
3.100000e-03,8.546667e-02,6.186666e-03,-8.533333e-03
3.120000e-03,8.620000e-02,2.133333e-03,-8.933334e-03
3.140000e-03,9.140000e-02,3.293333e-03,-7.200000e-03
3.160000e-03,8.686667e-02,9.080000e-03,-8.533333e-03
3.180000e-03,8.740000e-02,1.869333e-02,-9.733333e-03
3.200000e-03,7.853334e-02,2.081333e-02,-9.066666e-03
3.220000e-03,7.426666e-02,1.914667e-02,-1.026667e-02
3.240000e-03,7.080000e-02,1.149333e-02,-8.000000e-03
3.260000e-03,7.113333e-02,7.146667e-03,-8.933334e-03
3.280000e-03,7.633334e-02,4.706667e-03,-1.120000e-02
3.300000e-03,8.766667e-02,9.853333e-03,-7.600000e-03
3.320000e-03,9.373333e-02,1.849333e-02,-8.133333e-03
3.340000e-03,9.426667e-02,2.461333e-02,-9.466667e-03
3.360000e-03,9.440000e-02,2.414667e-02,-1.066667e-02
3.380000e-03,9.746667e-02,1.588000e-02,-8.933334e-03
3.400000e-03,9.906667e-02,4.946667e-03,-8.266667e-03
3.420000e-03,1.179333e-01,-4.866667e-03,-1.026667e-02
3.440000e-03,1.296667e-01,-2.786667e-03,-1.026667e-02
