Time(s),CH1V,CH2V,CH4V
3.100000e-03,2.738667e-01,-1.846667e-02,-6.800000e-03
3.120000e-03,2.632000e-01,3.980000e-02,-7.600000e-03
3.140000e-03,2.824000e-01,6.766666e-02,-8.133333e-03
3.160000e-03,2.896000e-01,2.773333e-02,-6.666667e-03
3.180000e-03,2.800000e-01,-2.320000e-02,-9.733333e-03
3.200000e-03,2.677333e-01,-1.186667e-02,-6.266667e-03
3.220000e-03,2.714667e-01,4.480000e-02,-6.666667e-03
3.240000e-03,2.912000e-01,6.713334e-02,-9.733333e-03
3.260000e-03,3.032000e-01,2.146667e-02,-8.400000e-03
3.280000e-03,2.914667e-01,-2.786667e-02,-8.133333e-03
3.300000e-03,2.834667e-01,-8.266667e-03,-6.800000e-03
3.320000e-03,2.930667e-01,5.393333e-02,-6.000000e-03
3.340000e-03,3.138667e-01,6.766666e-02,-1.000000e-02
3.360000e-03,3.266667e-01,1.013333e-02,-8.266667e-03
3.380000e-03,3.256000e-01,-3.813333e-02,-9.200000e-03
3.400000e-03,3.205333e-01,-2.333333e-03,-7.600000e-03
3.420000e-03,3.384000e-01,6.833334e-02,-6.133333e-03
3.440000e-03,3.544000e-01,6.720000e-02,-9.333333e-03
3.460000e-03,3.682667e-01,-5.600000e-03,-8.000000e-03
3.480000e-03,3.600000e-01,-4.380000e-02,-8.266667e-03
3.500000e-03,3.632000e-01,1.373333e-02,-8.266667e-03
3.520000e-03,3.786667e-01,8.326667e-02,-6.266667e-03
3.540000e-03,4.008000e-01,5.713334e-02,-6.266667e-03
3.560000e-03,3.986667e-01,-2.680000e-02,-7.600000e-03
3.580000e-03,3.898667e-01,-4.286667e-02,-4.933333e-03
3.600000e-03,3.874667e-01,3.613333e-02,-5.866667e-03
3.620000e-03,4.008000e-01,9.073333e-02,-1.066667e-02
3.640000e-03,4.173333e-01,3.740000e-02,-6.533334e-03
3.660000e-03,4.106667e-01,-4.453333e-02,-6.000000e-03
3.680000e-03,3.936000e-01,-2.833333e-02,-7.066667e-03
3.700000e-03,3.973333e-01,5.926667e-02,-8.533333e-03
3.720000e-03,4.090667e-01,8.740000e-02,-8.666667e-03
3.740000e-03,4.122667e-01,1.420000e-02,-6.800000e-03
3.760000e-03,3.922667e-01,-4.940000e-02,-7.600000e-03
3.780000e-03,3.693333e-01,-6.800000e-03,-6.933333e-03
3.800000e-03,3.730667e-01,7.266667e-02,-6.800000e-03
3.820000e-03,3.762667e-01,7.166667e-02,-8.133333e-03
3.840000e-03,3.704000e-01,-3.866667e-03,-6.533334e-03
3.860000e-03,3.538667e-01,-4.340000e-02,-8.800000e-03
3.880000e-03,3.333333e-01,1.173333e-02,-5.866667e-03
3.900000e-03,3.397333e-01,7.406667e-02,-7.600000e-03
3.920000e-03,3.344000e-01,5.586667e-02,-6.266667e-03
3.940000e-03,3.293333e-01,-1.273333e-02,-5.733334e-03
3.960000e-03,3.082667e-01,-3.246667e-02,-6.933333e-03
3.980000e-03,2.952000e-01,2.113333e-02,-8.933334e-03
4.000000e-03,2.992000e-01,6.973334e-02,-9.200000e-03
4.020000e-03,3.064000e-01,4.620000e-02,-6.800000e-03
4.040000e-03,3.000000e-01,-1.366667e-02,-6.666667e-03
4.060000e-03,2.757333e-01,-2.526667e-02,-6.666667e-03
4.080000e-03,2.762667e-01,2.513333e-02,-6.533334e-03
4.100000e-03,2.880000e-01,6.933334e-02,-8.533333e-03
4.120000e-03,2.989333e-01,4.113333e-02,-7.466667e-03
4.140000e-03,2.922667e-01,-1.540000e-02,-6.800000e-03
4.160000e-03,2.810667e-01,-2.380000e-02,-6.933333e-03
4.180000e-03,2.824000e-01,3.146667e-02,-6.666667e-03
4.200000e-03,2.992000e-01,7.186667e-02,-9.733333e-03
4.220000e-03,3.106667e-01,3.900000e-02,-6.266667e-03
4.240000e-03,3.138667e-01,-2.360000e-02,-8.533333e-03
4.260000e-03,3.050667e-01,-2.506667e-02,-5.066667e-03
4.280000e-03,3.061333e-01,3.773334e-02,-8.266667e-03
4.300000e-03,3.224000e-01,7.620000e-02,-6.800000e-03
4.320000e-03,3.392000e-01,3.120000e-02,-6.400000e-03
4.340000e-03,3.394667e-01,-3.313334e-02,-5.200000e-03
4.360000e-03,3.333333e-01,-2.200000e-02,-6.666667e-03
4.380000e-03,3.368000e-01,5.046667e-02,-6.666667e-03
4.400000e-03,3.613333e-01,8.046667e-02,-6.933333e-03
4.420000e-03,3.728000e-01,1.906667e-02,-7.733333e-03
4.440000e-03,3.624000e-01,-4.120000e-02,-9.600000e-03
4.460000e-03,3.584000e-01,-1.346667e-02,-8.800000e-03
4.480000e-03,3.688000e-01,6.546666e-02,-9.733333e-03
4.500000e-03,3.936000e-01,7.900000e-02,-9.066666e-03
4.520000e-03,3.944000e-01,2.533333e-03,-6.533334e-03
4.540000e-03,3.866667e-01,-5.060000e-02,-5.866667e-03
4.560000e-03,3.810667e-01,2.266667e-03,-9.866667e-03
4.580000e-03,3.946667e-01,8.120000e-02,-7.733333e-03
4.600000e-03,4.101333e-01,6.766666e-02,-6.666667e-03
4.620000e-03,4.096000e-01,-1.873333e-02,-7.200000e-03
4.640000e-03,3.968000e-01,-4.766667e-02,-5.066667e-03
4.660000e-03,3.914667e-01,2.506667e-02,-5.466667e-03
4.680000e-03,4.061333e-01,9.086667e-02,-6.133333e-03
4.700000e-03,4.101333e-01,4.753333e-02,-5.466667e-03
4.720000e-03,4.040000e-01,-3.533334e-02,-6.266667e-03
