Time(s),CH1V,CH2V,CH4V
2.920000e-03,4.868667e-01,7.652000e-02,-1.200000e-02
2.940000e-03,4.752667e-01,7.336000e-02,-1.106667e-02
2.960000e-03,4.708000e-01,-4.646667e-02,-9.733333e-03
2.980000e-03,4.900000e-01,-5.353333e-02,-1.200000e-02
3.000000e-03,4.925333e-01,6.626666e-02,-1.173333e-02
3.020000e-03,4.843333e-01,8.622666e-02,-1.133333e-02
3.040000e-03,4.820000e-01,-3.180000e-02,-9.333333e-03
3.060000e-03,4.952667e-01,-6.506667e-02,-1.200000e-02
3.080000e-03,5.066000e-01,5.025333e-02,-1.040000e-02
3.100000e-03,5.040000e-01,9.665333e-02,-9.733333e-03
3.120000e-03,4.929333e-01,-1.561333e-02,-1.026667e-02
3.140000e-03,5.071334e-01,-7.617334e-02,-1.186667e-02
3.160000e-03,5.206667e-01,2.893333e-02,-1.000000e-02
3.180000e-03,5.166667e-01,1.046133e-01,-1.093333e-02
3.200000e-03,4.994667e-01,8.613333e-03,-1.213333e-02
3.220000e-03,5.054000e-01,-7.774667e-02,-1.440000e-02
3.240000e-03,5.178000e-01,4.653333e-03,-9.466667e-03
3.260000e-03,5.069333e-01,1.016667e-01,-1.173333e-02
3.280000e-03,4.966667e-01,3.334667e-02,-9.466667e-03
3.300000e-03,4.995333e-01,-7.257333e-02,-1.173333e-02
3.320000e-03,4.984667e-01,-2.026667e-02,-9.600000e-03
3.340000e-03,4.998667e-01,9.082667e-02,-1.053333e-02
3.360000e-03,4.833333e-01,5.585333e-02,-1.026667e-02
3.380000e-03,4.800667e-01,-5.856000e-02,-1.093333e-02
3.400000e-03,4.829333e-01,-3.961333e-02,-1.133333e-02
3.420000e-03,4.782667e-01,7.390667e-02,-9.466667e-03
3.440000e-03,4.620667e-01,7.308000e-02,-1.120000e-02
3.460000e-03,4.482667e-01,-3.694667e-02,-1.200000e-02
3.480000e-03,4.474000e-01,-4.990667e-02,-1.200000e-02
3.500000e-03,4.462000e-01,5.245333e-02,-9.733333e-03
3.520000e-03,4.284000e-01,7.953333e-02,-9.866667e-03
3.540000e-03,4.058000e-01,-1.656000e-02,-1.040000e-02
3.560000e-03,4.030000e-01,-5.357333e-02,-1.373333e-02
3.580000e-03,3.980000e-01,3.193333e-02,-1.120000e-02
3.600000e-03,3.761333e-01,7.636000e-02,-9.733333e-03
3.620000e-03,3.544667e-01,3.106667e-03,-9.733333e-03
3.640000e-03,3.510667e-01,-4.704000e-02,-1.280000e-02
3.660000e-03,3.368667e-01,1.389333e-02,-1.040000e-02
3.680000e-03,3.206667e-01,6.656000e-02,-1.186667e-02
3.700000e-03,2.932667e-01,1.494667e-02,-1.093333e-02
3.720000e-03,2.900667e-01,-3.725333e-02,-1.400000e-02
3.740000e-03,2.852667e-01,8.506667e-03,-9.866667e-03
3.760000e-03,2.640000e-01,5.640000e-02,-1.306667e-02
3.780000e-03,2.446000e-01,1.802667e-02,-6.800000e-03
3.800000e-03,2.340667e-01,-2.689333e-02,-1.066667e-02
3.820000e-03,2.405333e-01,8.813334e-03,-9.200000e-03
3.840000e-03,2.304000e-01,5.120000e-02,-9.466667e-03
3.860000e-03,2.168667e-01,1.368000e-02,-7.466667e-03
3.880000e-03,2.243333e-01,-2.532000e-02,-8.400000e-03
3.900000e-03,2.434000e-01,1.466667e-02,-8.800000e-03
3.920000e-03,2.444667e-01,5.324000e-02,-1.146667e-02
3.940000e-03,2.500000e-01,9.093333e-03,-9.733333e-03
3.960000e-03,2.795333e-01,-3.528000e-02,-1.346667e-02
3.980000e-03,3.020667e-01,1.600000e-02,-1.040000e-02
4.000000e-03,3.102667e-01,6.654666e-02,-9.733333e-03
4.020000e-03,3.106000e-01,1.402667e-02,-1.053333e-02
4.040000e-03,3.408000e-01,-4.685333e-02,-1.386667e-02
4.060000e-03,3.676667e-01,5.440000e-03,-1.106667e-02
4.080000e-03,3.833333e-01,7.864000e-02,-9.333333e-03
4.100000e-03,3.881333e-01,2.678667e-02,-1.160000e-02
4.120000e-03,4.093333e-01,-5.789333e-02,-1.333333e-02
4.140000e-03,4.324000e-01,-1.401333e-02,-1.026667e-02
4.160000e-03,4.538000e-01,8.546667e-02,-8.933334e-03
4.180000e-03,4.518000e-01,5.141333e-02,-1.093333e-02
4.200000e-03,4.691333e-01,-5.797333e-02,-1.280000e-02
4.220000e-03,4.948667e-01,-3.960000e-02,-1.120000e-02
4.240000e-03,5.010667e-01,7.865334e-02,-1.040000e-02
4.260000e-03,5.093333e-01,7.912000e-02,-8.800000e-03
4.280000e-03,5.138667e-01,-4.562667e-02,-1.346667e-02
4.300000e-03,5.334667e-01,-6.668000e-02,-1.133333e-02
4.320000e-03,5.465333e-01,5.948000e-02,-9.066666e-03
4.340000e-03,5.484000e-01,1.015867e-01,-1.133333e-02
4.360000e-03,5.465333e-01,-2.096000e-02,-8.533333e-03
4.380000e-03,5.661333e-01,-8.510666e-02,-1.226667e-02
4.400000e-03,5.733333e-01,2.993333e-02,-1.120000e-02
4.420000e-03,5.696000e-01,1.149467e-01,-1.133333e-02
4.440000e-03,5.616667e-01,1.546667e-02,-9.466667e-03
4.460000e-03,5.729333e-01,-8.934667e-02,-1.040000e-02
4.480000e-03,5.822000e-01,-6.733333e-03,-7.733333e-03
4.500000e-03,5.738667e-01,1.105467e-01,-1.226667e-02
4.520000e-03,5.608667e-01,4.946667e-02,-9.866667e-03
4.540000e-03,5.627334e-01,-7.864000e-02,-1.306667e-02
4.560000e-03,5.642667e-01,-3.886667e-02,-1.226667e-02
4.580000e-03,5.648000e-01,9.348000e-02,-1.000000e-02
4.600000e-03,5.397334e-01,7.725333e-02,-9.600000e-03
4.620000e-03,5.308667e-01,-5.157333e-02,-1.306667e-02
4.640000e-03,5.282000e-01,-6.134667e-02,-1.280000e-02
4.660000e-03,5.216666e-01,6.188000e-02,-8.000000e-03
4.680000e-03,4.973333e-01,9.140000e-02,-1.053333e-02
4.700000e-03,4.793333e-01,-1.934667e-02,-9.600000e-03
4.720000e-03,4.698000e-01,-6.730667e-02,-1.333333e-02
4.740000e-03,4.627333e-01,2.884000e-02,-9.066666e-03
4.760000e-03,4.356667e-01,8.836000e-02,-1.066667e-02
4.780000e-03,4.055333e-01,1.098667e-02,-1.066667e-02
4.800000e-03,3.912000e-01,-5.556000e-02,-1.333333e-02
