Time(s),CH1V,CH4V
-4.000000e-04,5.680000e-02,1.866667e-02
-2.000000e-04,3.653333e-02,-7.466667e-03
7.974849e-16,2.973333e-02,-7.466667e-03
2.000000e-04,4.274933e+00,-3.333334e-02
4.000000e-04,4.135334e+00,-1.600000e-02
6.000000e-04,3.964133e+00,9.866667e-03
8.000000e-04,3.790800e+00,-1.600000e-02
1.000000e-03,3.554267e+00,9.866667e-03
1.200000e-03,3.315600e+00,-2.933333e-03
1.400000e-03,3.117333e+00,-2.026667e-02
1.600000e-03,2.934933e+00,-2.933333e-03
1.800000e-03,2.736800e+00,-2.933333e-03
2.000000e-03,2.615200e+00,9.866667e-03
2.200000e-03,2.495867e+00,1.333333e-03
2.400000e-03,2.349467e+00,1.333333e-03
2.600000e-03,2.302133e+00,-2.026667e-02
2.800000e-03,2.432800e+00,-2.026667e-02
3.000000e-03,2.525067e+00,1.333333e-03
3.200000e-03,2.601600e+00,1.333333e-03
3.400000e-03,2.784133e+00,-2.933333e-03
3.600000e-03,2.905733e+00,5.600000e-03
3.800000e-03,3.038533e+00,-2.933333e-03
4.000000e-03,3.250267e+00,-2.933333e-03
4.200000e-03,3.376400e+00,5.600000e-03
4.400000e-03,3.473200e+00,1.333333e-03
4.600000e-03,3.594800e+00,1.866667e-02
4.800000e-03,3.691600e+00,-1.173333e-02
5.000000e-03,3.804267e+00,-1.600000e-02
5.200000e-03,3.657867e+00,5.600000e-03
5.400000e-03,3.579067e+00,-2.480000e-02
5.600000e-03,3.367333e+00,1.333333e-03
5.800000e-03,3.266000e+00,-2.026667e-02
6.000000e-03,3.038533e+00,9.866667e-03
6.200000e-03,2.876400e+00,9.866667e-03
6.400000e-03,2.673733e+00,1.866667e-02
6.600000e-03,2.500267e+00,-2.933333e-03
6.800000e-03,2.390000e+00,5.600000e-03
7.000000e-03,2.284133e+00,1.333333e-03
7.200000e-03,2.126400e+00,-3.760000e-02
7.400000e-03,2.072400e+00,1.333333e-03
7.600000e-03,2.045333e+00,-1.600000e-02
7.800000e-03,2.070133e+00,-1.173333e-02
8.000000e-03,2.203067e+00,-1.173333e-02
8.200000e-03,2.297600e+00,5.600000e-03
8.400000e-03,2.426000e+00,-2.026667e-02
8.600000e-03,2.518267e+00,1.866667e-02
8.800000e-03,2.628667e+00,-2.933333e-03
9.000000e-03,2.811067e+00,1.333333e-03
